key,0,1,2,3,4,5,6
2222,1,0,152413,0,"Cliquez sur l'orchestrion d'un logement puis sur <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Choisir un morceau<UIGlow>01</UIGlow><UIForeground>01</UIForeground> pour voir les pistes disponibles. De là, sélectionnez-en une pour l'écouter en privé. Cliquez dessus une deuxième fois pour la jouer dans toute la pièce, et une dernière fois pour stopper la lecture. Notez que le sous-menu de chaque morceau contient aussi ces trois fonctions.
* L'orchestrion des chambres d'auberge jouera directement les morceaux dans la pièce, sans passer par l'écoute en privé.","",""
2223,1,0,152414,0,"L'orchestrion vous permet en outre de créer une liste de lecture et de la modifier à votre guise (sauf dans les chambres d'auberge). Pour cela, il vous suffit de cliquer sur <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Modifier la liste<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Une fois votre liste créée, trois modes de lecture s'offrent à vous<Indent/>: <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lecture séquentielle<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lecture aléatoire<UIGlow>01</UIGlow><UIForeground>01</UIForeground> et <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Morceau unique<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","",""
2224,1,0,152415,0,"Choisissez <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lecture séquentielle<UIGlow>01</UIGlow><UIForeground>01</UIForeground> pour jouer les morceaux de la liste dans l'ordre, <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Lecture aléatoire<UIGlow>01</UIGlow><UIForeground>01</UIForeground> pour les jouer dans le désordre, et <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Morceau unique<UIGlow>01</UIGlow><UIForeground>01</UIForeground> pour répéter le même morceau en boucle.
Changez de mode lecture grâce aux boutons au bas de la fenêtre de réglage ou le sous-menu de chaque morceau.
Enfin, utilisez l'option <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Choisir un morceau<UIGlow>01</UIGlow><UIForeground>01</UIForeground> pour jouer une musique sans défaire votre liste de lecture.","",""
2230,1,0,152421,0,"Les pots de fleurs vous donnent la possibilité de faire du jardinage dans votre maison. Par ailleurs, en utilisant des engrais appelés “tourteaux” vous pouvez donner la couleur de votre choix aux fleurs que vous faites pousser. Ces dernières peuvent d'ailleurs être ensuite disposées dans des vases pour décorer votre intérieur.","",""
2240,1,0,152431,0,"Il peut arriver qu'un <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>portail magique<UIGlow>01</UIGlow><UIForeground>01</UIForeground> apparaisse lorsque vous ouvrez un coffre de la chasse aux trésors. Le toucher vous permettra, à vous et à vos équipiers, d'accéder à une instance comme l'<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Aquapole<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, où se trouvent de nombreux objets précieux.","",""
2241,1,0,152432,0,"Ces caches au trésor sont constituées de plusieurs salles au trésor, reliées les unes aux autres par des <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>portes<UIGlow>01</UIGlow><UIForeground>01</UIForeground> fermées à <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>clef<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Mais attention, il existe également des portes piégées. À vous donc de choisir à chaque fois parmi celles qui s'offrent à vous... et d'espérer que c'est la bonne.","",""
2242,1,0,152433,0,"Si par malheur vous ouvrez la mauvaise porte dans une salle, le piège s'enclenchera et vos camarades et vous-même serez im<SoftHyphen/>mé<SoftHyphen/>dia<SoftHyphen/>te<SoftHyphen/>ment expulsés des lieux. Il ne vous restera alors plus qu'à espérer découvrir un nouveau portail magique et à retenter votre chance pour conquérir l'endroit<Indent/>! Récemment, certains aventuriers soutiennent même que ces passages secrets mènent parfois à des endroits encore plus mystérieux...","",""
2250,1,0,152441,0,"L'<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>aquarium<UIGlow>01</UIGlow><UIForeground>01</UIForeground> est un meuble vous permettant d'admirer à loisir les poissons que vous avez pêchés.

Ouvrez la fenêtre Paramètres de l'aquarium pour en modifier le <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Milieu<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, le <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Décor<UIGlow>01</UIGlow><UIForeground>01</UIForeground> et les <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Poissons<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","",""
2251,1,0,152442,0,"L'option <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Milieu<UIGlow>01</UIGlow><UIForeground>01</UIForeground> vous offre le choix entre de l'<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Eau douce<UIGlow>01</UIGlow><UIForeground>01</UIForeground> et de l'<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Eau de mer<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, sachant que vous ne pourrez mettre dans votre aquarium que des espèces adaptées au milieu choisi.
L'option <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Décor<UIGlow>01</UIGlow><UIForeground>01</UIForeground> vous permet quant à elle de choisir la décoration d'aquarium qui vous plaît.","",""
2252,1,0,152443,0,"Dans la partie <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Poissons<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, vous pouvez choisir quels spécimens exhiber dans votre aquarium. Ces derniers sont classés selon leur taille en quatre catégories<Indent/>:
- <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>P<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (petits, volume requis<Indent/>: 1),
- <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>M<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (moyens, volume requis<Indent/>: 2),
- <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>G<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (grands, volume requis<Indent/>: 4),
- <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>TG<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (très grands, volume requis<Indent/>: 7).","",""
2253,1,0,152444,0,"De même, il existe quatre tailles d'aquarium différentes<Indent/>:
- <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>petite taille<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (volume total<Indent/>: 1),
- <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>taille moyenne<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (volume total<Indent/>: 2),
- <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>grande taille<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (volume total<Indent/>: 4),
- <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>très grande taille<UIGlow>01</UIGlow><UIForeground>01</UIForeground> (volume total<Indent/>: 7).

Enfin, vous pouvez consulter la <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Liste des poissons d'aquarium<UIGlow>01</UIGlow><UIForeground>01</UIForeground> en cliquant sur le bouton correspondant.","",""
2260,1,0,152451,0,"Vous pouvez désormais changer l'apparence des familiers invoqués<Indent/>!

Utilisez pour cela la commande texte <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>/miragefamilier<UIGlow>01</UIGlow><UIForeground>01</UIForeground> avant d'invoquer un familier. Si le familier est déjà invoqué au moment de saisir la commande texte, le changement d'apparence ne sera pris en compte qu'à l'invocation suivante.","",""
2261,1,0,152452,0,"La commande texte s'utilise comme suit<Indent/>:
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>/miragefamilier “nom de familier” “apparence”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

Noms des familiers<Indent/>: Carbuncle, Garuda-Egi, Titan-Egi ou Ifrit-Egi.
Apparences<Indent/>: Carbuncle, Carbuncle émeraude, Carbuncle topaze, Carbuncle rubis, Garuda-Egi, Titan-Egi ou Ifrit-Egi.
Ne spécifiez aucune apparence ou saisissez “annuler” en guise d'apparence pour que le familier retrouve sa forme d'origine.","",""
2262,1,0,152453,0,"Exemple d'utilisation<Indent/>:
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>/miragefamilier “Carbuncle” “Ifrit-Egi”<UIGlow>01</UIGlow><UIForeground>01</UIForeground>

La prochaine fois que vous utiliserez l'action “Invocation Carbuncle”, celui-ci aura l'apparence d'Ifrit-Egi.","",""
2270,1,0,152461,0,"Vous êtes désormais <If(PlayerParameter(4))>une aventurière ex<SoftHyphen/>pé<SoftHyphen/>ri<SoftHyphen/>men<SoftHyphen/>tée<Else/>un aventurier expérimenté</If>, et les ennemis que vous affrontez sont de plus en plus coriaces. Outre votre niveau de classe ou de job, vous devriez porter une attention toute par<SoftHyphen/>ti<SoftHyphen/>cu<SoftHyphen/>liè<SoftHyphen/>re au <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>niveau d'objet<UIGlow>01</UIGlow><UIForeground>01</UIForeground> de votre équipement.","",""
2271,1,0,152462,0,"Chaque arme ou pièce d'armure possède un niveau d'objet représentatif de ses ca<SoftHyphen/>rac<SoftHyphen/>té<SoftHyphen/>ris<SoftHyphen/>ti<SoftHyphen/>ques. Plus ce niveau est élevé, plus l'objet est puissant. Vous devriez donc remplacer toute partie de votre équipement par un objet du même type ayant un meilleur niveau, dès que vous en trouvez un.
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau d'un objet peut être consulté dans ses in<SoftHyphen/>for<SoftHyphen/>ma<SoftHyphen/>tions détaillées.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","",""
2272,1,0,152463,0,"Un bon moyen d'obtenir des armes ou des pièces d'armure à niveau d'objet élevé est d'amasser des <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>mémoquartz allagois<UIGlow>01</UIGlow><UIForeground>01</UIForeground> en terminant des donjons ou des contrats de chasse, par exemple. Lorsque vous en aurez suf<SoftHyphen/>fi<SoftHyphen/>sam<SoftHyphen/>ment, vous pourrez les échanger contre divers équipements à des PNJ du Glas des revenants.","",""
2280,1,0,152471,0,"Chacune des pièces de l'équipement de votre personnage possède un niveau d'objet représentatif de ses ca<SoftHyphen/>rac<SoftHyphen/>té<SoftHyphen/>ris<SoftHyphen/>ti<SoftHyphen/>ques. La valeur moyenne de ces niveaux est appelée <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>niveau d'objet moyen<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.","",""
2281,1,0,152472,0,"Le niveau d'objet moyen est une valeur essentielle qui représente la puissance de votre personnage. Au cours de vos aventures, vous devrez faire en sorte de vous équiper des meilleurs objets que vous trouverez afin que votre niveau d'objet moyen soit toujours le plus haut possible.
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Le niveau d'objet moyen peut être consulté dans la fenêtre de personnage.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","",""
2282,1,0,152473,0,"D'autre part, certaines missions de l'outil de mission requièrent un <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>niveau d'objet moyen minimum<UIGlow>01</UIGlow><UIForeground>01</UIForeground> pour être choisies. Si le niveau moyen de votre équipement est insuffisant, améliorez-le en obtenant de nouveaux objets sur les marchés ou grâce aux mémoquartz allagois pour pouvoir vous inscrire<Indent/>!","",""
2290,0,0,0,0,"","",""
2300,0,0,0,0,"","",""
2301,0,0,0,0,"","",""
2302,0,0,0,0,"","",""
2303,0,0,0,0,"","",""
2310,1,0,152501,0,"Grâce à la bénédiction des divinités protectrices des mers orientales, vous pouvez désormais respirer et vous déplacer librement sous l'eau<Indent/>! Pour plonger, vous devez d'abord être en train de nager à la surface d'une étendue d'eau permettant l'immersion. ","",""
2311,1,0,152502,0,"Il vous suffit alors de <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>descendre<UIGlow>01</UIGlow><UIForeground>01</UIForeground> comme vous le feriez avec une monture volante en appuyant sur <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Ctrl + Espace<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.
Lorsque vous êtes sur une monture volante, il est possible de plonger directement en entrant dans l'eau à l'angle adéquat.","",""
2312,1,0,152503,0,"Il vous suffit alors de <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>descendre<UIGlow>01</UIGlow><UIForeground>01</UIForeground> comme vous le feriez avec une monture volante en appuyant
sur <CommandIcon(9)/>.
Lorsque vous êtes sur une monture volante, il est possible de plonger directement en entrant dans l'eau à l'angle adéquat.","",""
2313,1,0,152504,0,"De plus, vous avez aussi accès à des <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>emotes aquatiques<UIGlow>01</UIGlow><UIForeground>01</UIForeground> qui ne peuvent être utilisées qu'en nageant, comme le salto sous-marin.
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* Ces emotes sont reconnaissables au symbole affiché en bas à gauche de la liste des emotes.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","",""
2320,1,0,152511,0,"Les <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>actions de mission<UIGlow>01</UIGlow><UIForeground>01</UIForeground> sont des actions spéciales qui ne sont disponibles qu'à un moment spécifique lors de certaines instances. Pour les utiliser, il suffit de cliquer sur l'icone correspondant lorsqu'il est affiché.
<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>* La touche attribuée peut être changée.<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>","",""
2321,1,0,152513,0,"Les <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>actions de mission<UIGlow>01</UIGlow><UIForeground>01</UIForeground> sont des actions spéciales qui ne sont disponibles qu'à un moment spécifique lors de certaines instances. Pour les utiliser, il suffit d'appuyer sur <Gui(17)/> lorsque la croix de raccourcis est active.","",""
2322,1,0,152512,0,"Certaines actions de mission ne peuvent être utilisées qu'un nombre de fois limité. Attendre le moment propice pour y recourir peut faire la différence entre la victoire et la défaite<Indent/>!","",""
2330,1,0,152561,0,"Vous avez désormais accès aux batailles des <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Ailes rivales<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Indent/>!
Elles ont lieu dans l'instance <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Astragalos (machineries)<UIGlow>01</UIGlow><UIForeground>01</UIForeground> et vous permettent d'affronter d'autres joueurs en utilisant des <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>machines de guerre<UIGlow>01</UIGlow><UIForeground>01</UIForeground> gobelines. L'objectif est de détruire le <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>cœur<UIGlow>01</UIGlow><UIForeground>01</UIForeground> du camp adverse en premier. Pour plus de détails sur les règles, adressez-vous au PNJ <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Softknox<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, à la jetée de l'Antre des loups.","",""
2340,1,0,152521,0,"Vous pouvez désormais <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>pêcher au harpon<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Indent/>! Pour cela, il est nécessaire d'équiper un harpon dans votre main non directrice. Si vous n'en possédez pas encore, vous pouvez en acquérir un dans diverses échoppes.","",""
2350,1,0,152531,0,"Les <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>points de harponnage<UIGlow>01</UIGlow><UIForeground>01</UIForeground> abritent diverses espèces de créatures aquatiques. En y lançant votre harpon, vous pourrez faire des prises qui ignorent les lignes des pêcheurs.","",""
2351,1,0,152532,0,"Pour trouver des points de harponnage, il est nécessaire d'utiliser l'action <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Œil de requin<UIGlow>01</UIGlow><UIForeground>01</UIForeground>. Grâce à elle, l'emplacement des points les plus proches sera indiqué sur votre boussole.","",""
2352,1,0,152533,0,"Ciblez le point de harponnage et appuyez sur <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Confirmer<UIGlow>01</UIGlow><UIForeground>01</UIForeground> pour commencer à pêcher.","",""
2360,0,0,0,0,"","",""
2361,0,0,0,0,"","",""
2370,1,0,152551,0,"Vous avez appris une <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>action de rôle<UIGlow>01</UIGlow><UIForeground>01</UIForeground><Indent/>! Les actions de rôle sont des aptitudes et des sorts qui sont attribués à toutes les classes qui constituent un rôle<Indent/>: tank, soigneur, DPS de mêlée ou DPS à distance. Une fois apprise, en atteignant un certain niveau, une action de rôle est disponible pour toutes les classes appartenant au même rôle.","",""
2371,1,0,152552,0,"La rubrique <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Rôle<UIGlow>01</UIGlow><UIForeground>01</UIForeground> a été ajoutée à la fenêtre <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Actions et traits<UIGlow>01</UIGlow><UIForeground>01</UIForeground> de l'option Personnage du menu principal. Consultez-la pour voir les actions de rôle que vous avez apprises.","",""
